OWNER_ID,AGE_GROUP,GENDER,DISTRICT,PRIMARY_BREED,SECONDARY_BREED,DOG_YEAR_OF_BIRTH,DOG_GENDER,DOG_COLOUR,DATASET_YEAR,UPDATE_TIME,BREED_TYPE
80438,71-80,m,7.0,Deutscher Wachtel,,2006,w,rotbraun schimmel,2015,2023-10-12 10:43:28,Rassentypenliste I
80472,81-90,m,4.0,Collie,,2011,m,beige/white,2015,2023-10-12 10:43:28,Rassentypenliste I
80478,71-80,w,2.0,Cocker Spaniel,,2003,m,black/white,2015,2023-10-12 10:43:28,Kleinwüchsig
80491,61-70,w,12.0,Chihuahua,,2006,w,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
80493,81-90,w,11.0,Shih Tzu,,2006,m,white/black,2015,2023-10-12 10:43:28,Kleinwüchsig
80494,81-90,w,2.0,Dachshund,,2004,m,brown/black,2015,2023-10-12 10:43:28,Kleinwüchsig
80500,51-60,m,11.0,Boxer,,2010,w,goldbraun,2015,2023-10-12 10:43:28,Rassentypenliste I
80500,51-60,m,11.0,Deutscher Boxer,,2004,m,gelb,2015,2023-10-12 10:43:28,Rassentypenliste I
80509,71-80,w,2.0,Boxer,,2011,w,gelb,2015,2023-10-12 10:43:28,Rassentypenliste I
80511,71-80,m,1.0,Tervueren,Belgischer Schäfer,2001,m,fauve,2015,2023-10-12 10:43:28,Rassentypenliste I
80513,51-60,w,3.0,Parson Jack Russell Terrier,,2011,w,tricolor,2015,2023-10-12 10:43:28,Kleinwüchsig
80516,41-50,m,3.0,Malteser,,2005,w,white/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
80521,61-70,w,11.0,Deutscher Schäfer,,2005,m,black/brown,2015,2023-10-12 10:43:28,Rassentypenliste I
80525,71-80,m,7.0,Zwergpudel,,2011,m,black,2015,2023-10-12 10:43:28,Kleinwüchsig
80530,81-90,w,2.0,Pudel,,2005,w,black,2015,2023-10-12 10:43:28,
80536,71-80,m,2.0,Schweizer Niederlaufhund,,2007,m,white/orange,2015,2023-10-12 10:43:28,Kleinwüchsig
80538,61-70,w,2.0,English Cocker Spaniel,,2011,m,black/white,2015,2023-10-12 10:43:28,Kleinwüchsig
80544,81-90,m,11.0,Dackel,,2008,w,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
80545,51-60,m,9.0,Border Terrier,,2010,w,red grizzle,2015,2023-10-12 10:43:28,Kleinwüchsig
80545,51-60,m,9.0,Border Terrier,,2006,w,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
80552,51-60,w,9.0,Windspiel,,1999,w,grau,2015,2023-10-12 10:43:28,Rassentypenliste I
80552,51-60,w,9.0,Windspiel,,2004,w,beige/white,2015,2023-10-12 10:43:28,Rassentypenliste I
80553,81-90,w,2.0,Jack Russel Terrier,,2002,m,white/black,2015,2023-10-12 10:43:28,Kleinwüchsig
80556,81-90,m,3.0,Mops,,2009,m,gestromt,2015,2023-10-12 10:43:28,Kleinwüchsig
80571,51-60,m,3.0,Mischling klein,,2013,w,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
80575,81-90,w,4.0,Mischling klein,,2008,w,white/beige,2015,2023-10-12 10:43:28,Kleinwüchsig
80584,71-80,w,8.0,Labrador Retriever,,2009,m,black,2015,2023-10-12 10:43:28,Rassentypenliste I
80602,61-70,w,12.0,Bolonka Zwetna,,2011,m,white,2015,2023-10-12 10:43:28,Kleinwüchsig
80604,71-80,m,7.0,Labrador Retriever,,2012,w,black,2015,2023-10-12 10:43:28,Rassentypenliste I
80604,71-80,m,7.0,Labrador Retriever,,2004,w,black,2015,2023-10-12 10:43:28,Rassentypenliste I
80604,71-80,m,7.0,Labrador Retriever,,2009,w,brown,2015,2023-10-12 10:43:28,Rassentypenliste I
80607,81-90,w,10.0,West Highland White Terrier,,2004,w,white,2015,2023-10-12 10:43:28,Kleinwüchsig
80608,81-90,w,2.0,Deutscher Schäfer,,2004,w,black/gelb,2015,2023-10-12 10:43:28,Rassentypenliste I
80618,61-70,w,8.0,Irish Terrier,,2005,w,rot,2015,2023-10-12 10:43:28,Rassentypenliste I
80622,61-70,m,6.0,Parson Russell Terrier,,2002,w,white/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
80628,61-70,m,9.0,Labrador Retriever,,2005,m,black,2015,2023-10-12 10:43:28,Rassentypenliste I
80630,81-90,m,3.0,Zwergpudel,,2003,m,apricot,2015,2023-10-12 10:43:28,Kleinwüchsig
80631,71-80,w,11.0,Tervueren,,2005,w,brown/black,2015,2023-10-12 10:43:28,Rassentypenliste I
80637,81-90,m,12.0,Mischling klein,,2005,w,black/brown/white,2015,2023-10-12 10:43:28,Kleinwüchsig
80645,71-80,w,2.0,Berner Sennenhund,,2013,w,tricolor,2015,2023-10-12 10:43:28,Rassentypenliste I
80645,71-80,w,2.0,Berner Sennenhund,,2010,w,black/brown/white,2015,2023-10-12 10:43:28,Rassentypenliste I
80647,61-70,m,11.0,Golden Retriever,,2010,m,blondfarben,2015,2023-10-12 10:43:28,Rassentypenliste I
80648,41-50,m,11.0,Belgischer Schäfer,Groenendael,2015,m,black,2015,2023-10-12 10:43:28,Rassentypenliste I
80653,61-70,m,7.0,Groenendael,,2009,w,black,2015,2023-10-12 10:43:28,Rassentypenliste I
80656,71-80,m,10.0,Pointer,,2008,w,white,2015,2023-10-12 10:43:28,Rassentypenliste I
80657,71-80,w,11.0,Cairn Terrier,,2000,m,brindle,2015,2023-10-12 10:43:28,Kleinwüchsig
80659,51-60,w,3.0,English Springer Spaniel,,2012,m,black/white,2015,2023-10-12 10:43:28,Rassentypenliste I
80661,61-70,w,7.0,Chihuahua,,2014,w,black/beige,2015,2023-10-12 10:43:28,Kleinwüchsig
80663,81-90,w,7.0,Malteser,,2003,m,white,2015,2023-10-12 10:43:28,Kleinwüchsig
80684,71-80,w,2.0,Bergamasker,,2009,m,tricolor,2015,2023-10-12 10:43:28,Rassentypenliste I
80698,41-50,w,11.0,Pudel,,1999,m,apricot,2015,2023-10-12 10:43:28,
80698,41-50,w,11.0,Toypudel,,2010,m,white,2015,2023-10-12 10:43:28,Kleinwüchsig
80700,51-60,w,2.0,Podenco,,2009,w,brown/black,2015,2023-10-12 10:43:28,Rassentypenliste I
80700,51-60,w,2.0,Mischling klein,,2007,w,brown/white,2015,2023-10-12 10:43:28,Kleinwüchsig
80708,71-80,w,11.0,West Highland White Terrier,,2000,m,white,2015,2023-10-12 10:43:28,Kleinwüchsig
80713,61-70,m,11.0,Dackel,,2012,w,rot,2015,2023-10-12 10:43:28,Kleinwüchsig
80715,61-70,m,6.0,Mischling klein,,2007,m,rehbraun,2015,2023-10-12 10:43:28,Kleinwüchsig
80719,61-70,w,11.0,Parson Terrier,,2005,m,beige,2015,2023-10-12 10:43:28,Kleinwüchsig
80719,61-70,w,11.0,Jack Russel Terrier,,2004,m,white/black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
80734,71-80,w,2.0,Basset Griffon vendéen,,2005,w,zobel/white,2015,2023-10-12 10:43:28,Rassentypenliste I
80735,51-60,w,12.0,Golden Retriever,,2010,w,blondfarben,2015,2023-10-12 10:43:28,Rassentypenliste I
80746,71-80,w,7.0,Dachshund,,2000,w,saufarben,2015,2023-10-12 10:43:28,Kleinwüchsig
80753,71-80,m,9.0,Mischling klein,,2011,w,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
80755,61-70,w,9.0,West Highland White Terrier,,2012,w,white,2015,2023-10-12 10:43:28,Kleinwüchsig
80758,81-90,w,2.0,Labrador Retriever,,2001,w,black,2015,2023-10-12 10:43:28,Rassentypenliste I
80760,61-70,w,7.0,Irish Setter,Spaniel,2000,m,rot,2015,2023-10-12 10:43:28,Rassentypenliste I
80761,61-70,m,11.0,Appenzeller Sennenhund,,2011,w,tricolor,2015,2023-10-12 10:43:28,Rassentypenliste I
80761,61-70,m,11.0,Appenzeller Sennenhund,,2008,m,tricolor,2015,2023-10-12 10:43:28,Rassentypenliste I
80762,51-60,w,11.0,Golden Retriever,,2009,m,golden,2015,2023-10-12 10:43:28,Rassentypenliste I
80763,71-80,w,7.0,Hovawart,,2007,m,blondfarben,2015,2023-10-12 10:43:28,Rassentypenliste I
80767,61-70,w,9.0,Beagle,,2012,m,tricolor,2015,2023-10-12 10:43:28,Kleinwüchsig
80778,51-60,m,2.0,Yorkshire Terrier,,2014,w,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
80797,71-80,w,2.0,Shih Tzu,,2009,m,tricolor,2015,2023-10-12 10:43:28,Kleinwüchsig
80835,71-80,w,7.0,Malteser,,2013,w,white,2015,2023-10-12 10:43:28,Kleinwüchsig
80838,71-80,w,7.0,Toypudel,,2013,w,black,2015,2023-10-12 10:43:28,Kleinwüchsig
80840,51-60,w,10.0,Dalmatiner,,2012,m,black/white,2015,2023-10-12 10:43:28,Rassentypenliste I
80843,61-70,w,5.0,Toypudel,,2001,m,black,2015,2023-10-12 10:43:28,Kleinwüchsig
80847,71-80,m,9.0,Beagle,,2006,w,tricolor,2015,2023-10-12 10:43:28,Kleinwüchsig
80849,61-70,m,11.0,Labrador Retriever,Border Collie,2002,w,black/white,2015,2023-10-12 10:43:28,Rassentypenliste I
80853,51-60,w,12.0,Labradoodle,,2015,w,black,2015,2023-10-12 10:43:28,Rassentypenliste I
80867,71-80,m,12.0,Mischling gross,,2005,w,beige/brown,2015,2023-10-12 10:43:28,Rassentypenliste I
80871,61-70,m,7.0,Terrier,,1998,m,dreifarbig,2015,2023-10-12 10:43:28,
80871,61-70,m,7.0,Mischling klein,,2003,w,blondfarben,2015,2023-10-12 10:43:28,Kleinwüchsig
80876,41-50,w,2.0,Mischling gross,,2012,m,black/white/beige,2015,2023-10-12 10:43:28,Rassentypenliste I
80879,61-70,m,7.0,Border Collie,,2000,m,tricolor,2015,2023-10-12 10:43:28,Rassentypenliste I
80881,71-80,w,7.0,Mops,,2008,w,beige,2015,2023-10-12 10:43:28,Kleinwüchsig
80881,71-80,w,7.0,Mops,,2006,m,beige,2015,2023-10-12 10:43:28,Kleinwüchsig
80884,71-80,w,7.0,Cocker Spaniel,,2005,w,white/orange,2015,2023-10-12 10:43:28,Kleinwüchsig
80885,81-90,m,7.0,West Highland White Terrier,,2005,w,white,2015,2023-10-12 10:43:28,Kleinwüchsig
80888,61-70,w,7.0,Deutscher Boxer,,2011,w,hirschrot,2015,2023-10-12 10:43:28,Rassentypenliste I
80890,61-70,m,7.0,Pinscher,,2004,w,tricolor,2015,2023-10-12 10:43:28,Kleinwüchsig
80896,81-90,m,7.0,Malteser,,2009,w,white,2015,2023-10-12 10:43:28,Kleinwüchsig
80897,41-50,w,7.0,Lagotto Romagnolo,,2011,w,brown,2015,2023-10-12 10:43:28,Rassentypenliste I
80914,81-90,m,11.0,Schäfer,,2007,w,white,2015,2023-10-12 10:43:28,Rassentypenliste I
80914,81-90,m,11.0,Schäfer,,2007,w,white,2015,2023-10-12 10:43:28,Rassentypenliste I
80915,71-80,w,3.0,Golden Retriever,,2006,w,blondfarben,2015,2023-10-12 10:43:28,Rassentypenliste I
80916,41-50,w,9.0,Tervueren,Belgischer Schäfer,2003,w,brown,2015,2023-10-12 10:43:28,Rassentypenliste I
80916,41-50,w,9.0,Groenendael,,2010,w,black,2015,2023-10-12 10:43:28,Rassentypenliste I
80940,61-70,w,7.0,Mischling klein,,2011,w,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
80950,61-70,w,7.0,Rhodesian Ridgeback,,2009,m,rot,2015,2023-10-12 10:43:28,Rassentypenliste I
80956,91-100,m,7.0,Coton de Tulear,,2009,w,white,2015,2023-10-12 10:43:28,Kleinwüchsig
80957,51-60,w,7.0,Riesenschnauzer,,2012,w,black,2015,2023-10-12 10:43:28,Rassentypenliste I
80960,71-80,w,7.0,Mops,,2007,m,black,2015,2023-10-12 10:43:28,Kleinwüchsig
80972,61-70,m,7.0,Hovawart,,2014,m,black,2015,2023-10-12 10:43:28,Rassentypenliste I
80974,81-90,m,2.0,Grosspudel,,2003,w,apricot,2015,2023-10-12 10:43:28,Rassentypenliste I
80978,51-60,w,9.0,Mischling klein,,2012,m,tricolor,2015,2023-10-12 10:43:28,Kleinwüchsig
80982,61-70,w,10.0,Dachshund,,2010,m,schwarz gestromt,2015,2023-10-12 10:43:28,Kleinwüchsig
80986,71-80,w,11.0,Border Collie,,2001,w,black/brown/white,2015,2023-10-12 10:43:28,Rassentypenliste I
80999,51-60,w,10.0,West Highland White Terrier,,2000,w,white,2015,2023-10-12 10:43:28,Kleinwüchsig
81001,61-70,m,10.0,Deutscher Boxer,,2003,w,rot,2015,2023-10-12 10:43:28,Rassentypenliste I
81004,51-60,w,9.0,Scottish Terrier,,2006,m,brindle,2015,2023-10-12 10:43:28,Kleinwüchsig
81004,51-60,w,9.0,Scottish Terrier,,2013,m,black,2015,2023-10-12 10:43:28,Kleinwüchsig
81018,81-90,w,10.0,Tervueren,,2005,w,brown,2015,2023-10-12 10:43:28,Rassentypenliste I
81027,61-70,w,8.0,Parson Jack Russell Terrier,,2000,w,white/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
81042,41-50,w,2.0,Dackel,Foxterrier,2011,m,brown/white,2015,2023-10-12 10:43:28,Kleinwüchsig
81042,41-50,w,2.0,Mischling klein,,2008,w,tricolor,2015,2023-10-12 10:43:28,Kleinwüchsig
81043,71-80,m,10.0,Zwergpudel,,2003,m,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
81045,61-70,w,6.0,Zwergrauhaardackel,,2009,w,saufarben,2015,2023-10-12 10:43:28,Kleinwüchsig
81050,61-70,w,5.0,Labrador Retriever,,2002,w,black,2015,2023-10-12 10:43:28,Rassentypenliste I
81050,61-70,w,5.0,Labrador Retriever,,2005,m,black,2015,2023-10-12 10:43:28,Rassentypenliste I
81050,61-70,w,5.0,Labrador Retriever,,2009,m,black,2015,2023-10-12 10:43:28,Rassentypenliste I
81054,51-60,w,1.0,Mops,,2011,m,black,2015,2023-10-12 10:43:28,Kleinwüchsig
81054,51-60,w,1.0,Labrador Retriever,Golden Retriever,2004,m,gold/sable,2015,2023-10-12 10:43:28,Rassentypenliste I
81064,61-70,w,8.0,Labrador Retriever,,2009,w,brown,2015,2023-10-12 10:43:28,Rassentypenliste I
81072,51-60,w,7.0,Mischling klein,,2008,w,brown/white,2015,2023-10-12 10:43:28,Kleinwüchsig
81091,61-70,w,7.0,Labrador Retriever,,2004,m,brown,2015,2023-10-12 10:43:28,Rassentypenliste I
81092,81-90,w,7.0,Foxterrier,,2003,m,saufarben,2015,2023-10-12 10:43:28,Kleinwüchsig
81096,81-90,w,7.0,Dackel,,2002,m,rot,2015,2023-10-12 10:43:28,Kleinwüchsig
81097,61-70,w,7.0,Golden Retriever,,2013,w,golden,2015,2023-10-12 10:43:28,Rassentypenliste I
81100,51-60,w,7.0,Mischling klein,,2009,m,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
81100,51-60,w,7.0,Mischling klein,,2011,w,rot/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
81107,71-80,w,7.0,Deutscher Schäfer,,2011,m,black/gelb,2015,2023-10-12 10:43:28,Rassentypenliste I
81112,71-80,m,7.0,Australian Shepherd,,2009,m,blue/merle,2015,2023-10-12 10:43:28,Rassentypenliste I
81116,51-60,w,7.0,Französische Bulldogge,Mops,2014,w,beige/black,2015,2023-10-12 10:43:28,Kleinwüchsig
81132,31-40,m,7.0,Mischling klein,,2010,w,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
81134,71-80,m,7.0,Pekingese,,2006,w,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
81139,81-90,w,7.0,Mops,,2015,m,beige,2015,2023-10-12 10:43:28,Kleinwüchsig
81153,51-60,w,8.0,Airedale Terrier,,2013,w,black/tan,2015,2023-10-12 10:43:28,Rassentypenliste I
81159,61-70,m,9.0,Airedale Terrier,,2008,w,black/beige,2015,2023-10-12 10:43:28,Rassentypenliste I
81172,61-70,w,11.0,Collie,,2009,m,tricolor,2015,2023-10-12 10:43:28,Rassentypenliste I
81183,41-50,m,9.0,Deutscher Schäfer,,2011,w,black/gelb,2015,2023-10-12 10:43:28,Rassentypenliste I
81183,41-50,m,9.0,Yorkshire Terrier,,2013,m,steelblue/tan,2015,2023-10-12 10:43:28,Kleinwüchsig
81184,61-70,w,9.0,Italienisches Windspiel,,2006,w,black,2015,2023-10-12 10:43:28,Kleinwüchsig
81188,51-60,m,10.0,Jack Russel Terrier,,2011,w,brown/white,2015,2023-10-12 10:43:28,Kleinwüchsig
81195,61-70,w,10.0,Beagle,,2004,m,tricolor,2015,2023-10-12 10:43:28,Kleinwüchsig
81197,51-60,w,2.0,West Highland White Terrier,,2002,w,white,2015,2023-10-12 10:43:28,Kleinwüchsig
81200,81-90,m,10.0,Toypudel,,2002,w,black,2015,2023-10-12 10:43:28,Kleinwüchsig
81202,71-80,m,9.0,Toypudel,,2004,w,silber,2015,2023-10-12 10:43:28,Kleinwüchsig
81210,61-70,w,4.0,Belgischer Schäfer,,2000,m,brown/gold,2015,2023-10-12 10:43:28,Rassentypenliste I
81212,51-60,w,9.0,Labrador Retriever,,2014,w,black,2015,2023-10-12 10:43:28,Rassentypenliste I
81218,71-80,w,9.0,Cairn Terrier,,2012,m,rot/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
81224,51-60,m,10.0,Miniature Bull Terrier,,2010,m,rot/white,2015,2023-10-12 10:43:28,Kleinwüchsig
81234,81-90,m,9.0,Terrier,,2001,m,black/white,2015,2023-10-12 10:43:28,
81235,71-80,m,4.0,Jack Russel Terrier,Chihuahua,2009,m,white/black,2015,2023-10-12 10:43:28,Kleinwüchsig
81245,71-80,w,8.0,Chihuahua,,2009,w,rot,2015,2023-10-12 10:43:28,Kleinwüchsig
81248,71-80,m,10.0,Deutscher Schäfer,,2011,m,black/brown,2015,2023-10-12 10:43:28,Rassentypenliste I
81251,51-60,w,2.0,Irish Terrier,,2014,w,rot/brown,2015,2023-10-12 10:43:28,Rassentypenliste I
81252,71-80,w,9.0,Berger des Pyrenées,,1999,m,beige,2015,2023-10-12 10:43:28,Rassentypenliste I
81254,51-60,w,9.0,Tibet Terrier,,2004,m,white/black,2015,2023-10-12 10:43:28,Kleinwüchsig
81273,71-80,m,9.0,Golden Retriever,,2005,m,beige,2015,2023-10-12 10:43:28,Rassentypenliste I
81274,91-100,m,9.0,Labrador Retriever,,2005,w,black,2015,2023-10-12 10:43:28,Rassentypenliste I
81281,61-70,m,3.0,Labrador Retriever,,2003,m,black,2015,2023-10-12 10:43:28,Rassentypenliste I
81287,81-90,m,7.0,Cairn Terrier,,2002,w,dunkel gestromt,2015,2023-10-12 10:43:28,Kleinwüchsig
81293,81-90,w,10.0,Cocker Spaniel,,2002,w,black,2015,2023-10-12 10:43:28,Kleinwüchsig
81309,71-80,w,10.0,Yorkshire Terrier,,2006,w,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
81316,71-80,w,11.0,Yorkshire Terrier,,2007,m,blue/tan,2015,2023-10-12 10:43:28,Kleinwüchsig
81319,61-70,m,10.0,Labrador Retriever,,2003,m,black,2015,2023-10-12 10:43:28,Rassentypenliste I
81322,71-80,w,6.0,Galgo Español,,2008,w,gestromt,2015,2023-10-12 10:43:28,Rassentypenliste I
81323,81-90,m,6.0,Alpenländische Dachsbracke,,2007,m,hirschrot,2015,2023-10-12 10:43:28,Kleinwüchsig
81325,71-80,w,12.0,Sheltie,,2008,w,blue/merle,2015,2023-10-12 10:43:28,Kleinwüchsig
81330,41-50,w,2.0,Dobermann,,2000,w,black/brown,2015,2023-10-12 10:43:28,Rassentypenliste I
81336,51-60,w,6.0,Malteser,,2010,w,white,2015,2023-10-12 10:43:28,Kleinwüchsig
81343,31-40,w,11.0,Papillon,,2002,w,black/brown/white,2015,2023-10-12 10:43:28,Kleinwüchsig
81346,61-70,w,7.0,Terrier,,2005,w,tricolor,2015,2023-10-12 10:43:28,
81348,61-70,w,7.0,Golden Retriever,,2006,w,golden,2015,2023-10-12 10:43:28,Rassentypenliste I
81352,71-80,w,7.0,Italienisches Windspiel,,2011,w,black/white,2015,2023-10-12 10:43:28,Kleinwüchsig
81352,71-80,w,7.0,Windspiel,,2011,m,steelblue,2015,2023-10-12 10:43:28,Rassentypenliste I
81353,81-90,w,6.0,Rottweiler,,2008,m,black/brown,2015,2023-10-12 10:43:28,Rassentypenliste I
81354,81-90,w,6.0,Appenzeller,,2000,m,black/brown/white,2015,2023-10-12 10:43:28,Rassentypenliste I
81364,41-50,w,3.0,Cocker Spaniel,,2008,w,black/white,2015,2023-10-12 10:43:28,Kleinwüchsig
81377,41-50,m,6.0,Bearded Collie,,2010,w,brown/white,2015,2023-10-12 10:43:28,Rassentypenliste I
81377,41-50,m,6.0,Bearded Collie,,2006,m,grau/white,2015,2023-10-12 10:43:28,Rassentypenliste I
81377,41-50,m,6.0,Bearded Collie,,2003,m,brown/white,2015,2023-10-12 10:43:28,Rassentypenliste I
81377,41-50,m,6.0,Bearded Collie,,2009,m,blau/white,2015,2023-10-12 10:43:28,Rassentypenliste I
81379,61-70,w,6.0,Labrador Retriever,,2009,w,gelb,2015,2023-10-12 10:43:28,Rassentypenliste I
81379,61-70,w,6.0,Labrador Retriever,,2006,w,gelb,2015,2023-10-12 10:43:28,Rassentypenliste I
81380,81-90,m,12.0,Pudel,,2005,w,silber,2015,2023-10-12 10:43:28,
81387,41-50,w,8.0,Terrier,,1998,w,rot/white,2015,2023-10-12 10:43:28,
81391,81-90,w,7.0,Lagotto Romagnolo,,2012,w,brown,2015,2023-10-12 10:43:28,Rassentypenliste I
81392,51-60,w,7.0,Mischling klein,,2000,w,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
81394,51-60,w,10.0,Samojede,,2014,w,white,2015,2023-10-12 10:43:28,Rassentypenliste I
81397,51-60,w,8.0,Bobtail,Bergamasker,2004,w,grau,2015,2023-10-12 10:43:28,Rassentypenliste I
81399,81-90,w,11.0,Yorkshire Terrier,,2008,w,silber/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
81403,61-70,w,6.0,Appenzeller,,2003,w,black/white/brown,2015,2023-10-12 10:43:28,Rassentypenliste I
81403,61-70,w,6.0,Border Collie,,2009,w,tricolor,2015,2023-10-12 10:43:28,Rassentypenliste I
81407,61-70,m,6.0,Border Collie,,2006,w,black,2015,2023-10-12 10:43:28,Rassentypenliste I
81407,61-70,m,6.0,Spinone,,2002,w,white,2015,2023-10-12 10:43:28,Rassentypenliste I
81424,71-80,w,6.0,Border Collie,,2001,w,black/white,2015,2023-10-12 10:43:28,Rassentypenliste I
81430,61-70,w,10.0,Bolonka Zwetna,,2012,w,black/tan,2015,2023-10-12 10:43:28,Kleinwüchsig
81432,51-60,w,7.0,Bearded Collie,,2013,w,tricolor,2015,2023-10-12 10:43:28,Rassentypenliste I
81437,71-80,w,7.0,Mischling klein,,2005,w,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
81437,71-80,w,7.0,Dackel,,2008,w,brown/white,2015,2023-10-12 10:43:28,Kleinwüchsig
81438,81-90,m,7.0,Labrador Retriever,,2007,m,black,2015,2023-10-12 10:43:28,Rassentypenliste I
81441,71-80,w,8.0,Mischling klein,,2004,m,white,2015,2023-10-12 10:43:28,Kleinwüchsig
81448,71-80,w,4.0,Rauhaar Dackel,,2007,w,saufarben,2015,2023-10-12 10:43:28,Kleinwüchsig
81457,41-50,w,7.0,Beagle,,2012,w,tricolor,2015,2023-10-12 10:43:28,Kleinwüchsig
81458,71-80,w,6.0,Berner Sennenhund,,2008,m,black/brown/white,2015,2023-10-12 10:43:28,Rassentypenliste I
81458,71-80,w,6.0,Border Terrier,,2002,w,red grizzle,2015,2023-10-12 10:43:28,Kleinwüchsig
81459,81-90,w,11.0,Cairn Terrier,,2011,m,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
81463,51-60,w,10.0,Mops,,2013,w,beige,2015,2023-10-12 10:43:28,Kleinwüchsig
81466,61-70,w,3.0,Yorkshire Terrier,,2006,w,blue/tan,2015,2023-10-12 10:43:28,Kleinwüchsig
81467,31-40,w,10.0,Malteser,,1998,w,white,2015,2023-10-12 10:43:28,Kleinwüchsig
81468,71-80,w,5.0,Yorkshire Terrier,West Highland White Terrier,2004,m,black/brown/white,2015,2023-10-12 10:43:28,Kleinwüchsig
81469,61-70,w,6.0,Jack Russel Terrier,,2011,m,white/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
81475,61-70,w,7.0,Labrador Retriever,,2009,w,black/white,2015,2023-10-12 10:43:28,Rassentypenliste I
81482,71-80,m,12.0,Katalanischer Hirtenhund,,2004,w,braun schwarz gestromt,2015,2023-10-12 10:43:28,Rassentypenliste I
81483,51-60,w,5.0,Labrador Retriever,Hovawart,2009,w,black/brown,2015,2023-10-12 10:43:28,Rassentypenliste I
81502,71-80,w,7.0,Mischling klein,,2000,m,brown/beige,2015,2023-10-12 10:43:28,Kleinwüchsig
81504,81-90,w,7.0,Pudel,,2003,m,grau,2015,2023-10-12 10:43:28,
81507,61-70,w,6.0,Mittelpudel,,2004,m,black,2015,2023-10-12 10:43:28,Kleinwüchsig
81512,81-90,w,7.0,Cairn Terrier,,2012,w,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
81514,71-80,m,6.0,Podenco,,2011,w,rehbraun,2015,2023-10-12 10:43:28,Rassentypenliste I
81518,71-80,m,2.0,Parson Terrier,,2010,m,tricolor,2015,2023-10-12 10:43:28,Kleinwüchsig
81523,81-90,w,2.0,Schäfer,Labrador Retriever,2004,w,brown/black,2015,2023-10-12 10:43:28,Rassentypenliste I
81523,81-90,w,2.0,Schäfer,Labrador Retriever,2004,w,brown/black,2015,2023-10-12 10:43:28,Rassentypenliste I
81528,61-70,w,2.0,Schweizer Sennenhund,,2012,w,tricolor,2015,2023-10-12 10:43:28,Rassentypenliste I
81531,71-80,w,3.0,Mischling klein,,2004,w,rot/black,2015,2023-10-12 10:43:28,Kleinwüchsig
81531,71-80,w,3.0,Bolonka Zwetna,,2011,w,brown/white/black,2015,2023-10-12 10:43:28,Kleinwüchsig
81531,71-80,w,3.0,Afghane,,2004,m,rot/black,2015,2023-10-12 10:43:28,Rassentypenliste I
81539,71-80,w,2.0,Dackel,,1999,w,schwarz gestromt,2015,2023-10-12 10:43:28,Kleinwüchsig
81540,31-40,w,2.0,Appenzeller,Border Collie,2014,m,tricolor,2015,2023-10-12 10:43:28,Rassentypenliste I
81548,41-50,w,3.0,Labrador Retriever,Flat Coated Retriever,2012,m,black,2015,2023-10-12 10:43:28,Rassentypenliste I
81557,71-80,w,2.0,Labrador Retriever,,2004,w,black,2015,2023-10-12 10:43:28,Rassentypenliste I
81560,81-90,w,2.0,Lakeland Terrier,,2002,w,black/tan,2015,2023-10-12 10:43:28,Kleinwüchsig
81569,81-90,w,2.0,Zwergrauhaardackel,,2000,m,saufarben,2015,2023-10-12 10:43:28,Kleinwüchsig
81573,71-80,w,3.0,Jack Russel Terrier,,2007,m,white/black,2015,2023-10-12 10:43:28,Kleinwüchsig
81579,41-50,w,3.0,Lagotto Romagnolo,,2009,m,white/brown,2015,2023-10-12 10:43:28,Rassentypenliste I
81584,51-60,m,2.0,Spitz,,2000,m,brown/white,2015,2023-10-12 10:43:28,Kleinwüchsig
81587,51-60,w,2.0,Jack Russel Terrier,,2000,m,grau/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
81590,71-80,w,2.0,Cocker Spaniel,,2006,w,blauschimmel,2015,2023-10-12 10:43:28,Kleinwüchsig
81593,81-90,w,2.0,Langhaardackel,,2005,w,dunkelbraun,2015,2023-10-12 10:43:28,Kleinwüchsig
